Index,Time,Current
119731,2022-08-04 08:18:40.38,63.84
119732,2022-08-04 08:19:40.65,63.67
119733,2022-08-04 08:20:40.87,63.56
119734,2022-08-04 08:21:41.10,63.81
119735,2022-08-04 08:22:41.34,63.8
119736,2022-08-04 08:23:41.60,63.64
119737,2022-08-04 08:24:41.82,63.37
119738,2022-08-04 08:25:42.10,64.33
119739,2022-08-04 08:26:42.37,63.85
119740,2022-08-04 08:27:42.60,63.99
119741,2022-08-04 08:28:42.82,63.86
119742,2022-08-04 08:29:43.06,56.45
119743,2022-08-04 08:30:43.28,62.8
119744,2022-08-04 08:31:43.50,63.7
119745,2022-08-04 08:32:43.73,55.78
119746,2022-08-04 08:33:44.01,36.19
119747,2022-08-04 08:34:44.25,29.24
119748,2022-08-04 08:35:44.54,25.26
119749,2022-08-04 08:36:44.78,61.62
119750,2022-08-04 08:37:44.99,62.27
119751,2022-08-04 08:38:45.24,62.58
119752,2022-08-04 08:39:45.46,62.55
119753,2022-08-04 08:40:45.67,62.27
119754,2022-08-04 08:41:45.91,61.85
119755,2022-08-04 08:42:46.16,61.13
119756,2022-08-04 08:43:46.39,61.35
119757,2022-08-04 08:44:46.65,60.72
119758,2022-08-04 08:45:46.92,61.3
119759,2022-08-04 08:46:47.15,60.71
119760,2022-08-04 08:47:47.41,60.75
119761,2022-08-04 08:48:47.65,60.68
119762,2022-08-04 08:49:47.85,60.6
119763,2022-08-04 08:50:48.05,60.97
119764,2022-08-04 08:51:48.25,60.36
119765,2022-08-04 08:52:48.50,60.71
119766,2022-08-04 08:53:48.75,60.35
119767,2022-08-04 08:54:49.02,60.59
119768,2022-08-04 08:55:49.29,60.67
119769,2022-08-04 08:56:49.53,60.79
119770,2022-08-04 08:57:49.76,60.87
119771,2022-08-04 08:58:49.98,60.36
119772,2022-08-04 08:59:50.23,60.46
119773,2022-08-04 09:00:50.48,60.79
119774,2022-08-04 09:01:50.68,60.61
119775,2022-08-04 09:02:50.91,60.36
119776,2022-08-04 09:03:51.14,60.89
119777,2022-08-04 09:04:51.35,60.71
119778,2022-08-04 09:05:51.59,60.62
119779,2022-08-04 09:06:51.82,60.5
119780,2022-08-04 09:07:52.05,60.86
119781,2022-08-04 09:08:52.33,61.01
119782,2022-08-04 09:09:52.62,60.97
119783,2022-08-04 09:10:52.85,60.19
119784,2022-08-04 09:11:53.08,60.57
119785,2022-08-04 09:12:53.32,60.85
119786,2022-08-04 09:13:53.54,60.55
119787,2022-08-04 09:14:53.82,60.21
119788,2022-08-04 09:15:54.03,60.84
119789,2022-08-04 09:16:54.26,61.12
119790,2022-08-04 09:17:54.47,60.95
119791,2022-08-04 09:18:54.73,60.88
119792,2022-08-04 09:19:54.93,60.86
119793,2022-08-04 09:20:55.15,60.34
119794,2022-08-04 09:21:55.41,60.87
119795,2022-08-04 09:22:55.65,60.3
119796,2022-08-04 09:23:55.89,60.73
119797,2022-08-04 09:24:56.10,61.03
119798,2022-08-04 09:25:56.32,60.85
119799,2022-08-04 09:26:56.53,60.42
119800,2022-08-04 09:27:56.80,60.34
119801,2022-08-04 09:28:57.04,60.92
119802,2022-08-04 09:29:57.27,60.57
119803,2022-08-04 09:30:57.51,60.87
119804,2022-08-04 09:31:57.74,60.85
119805,2022-08-04 09:32:57.96,61.03
119806,2022-08-04 09:33:58.20,60.36
119807,2022-08-04 09:34:58.42,60.36
119808,2022-08-04 09:35:58.63,60.72
119809,2022-08-04 09:36:58.83,60.63
119810,2022-08-04 09:37:59.11,60.47
119811,2022-08-04 09:38:59.37,60.84
119812,2022-08-04 09:39:59.65,60.93
119813,2022-08-04 09:40:59.91,60.64
119814,2022-08-04 09:42:00.16,60.94
119815,2022-08-04 09:43:00.39,60.65
119816,2022-08-04 09:44:00.62,60.77
119817,2022-08-04 09:45:00.83,60.69
119818,2022-08-04 09:46:01.03,61.05
119819,2022-08-04 09:47:01.31,60.62
119820,2022-08-04 09:48:01.62,60.75
119821,2022-08-04 09:49:01.90,60.48
119822,2022-08-04 09:50:02.12,61.08
119823,2022-08-04 09:51:02.34,60.98
119824,2022-08-04 09:52:02.63,61.07
119825,2022-08-04 09:53:02.85,60.43
119826,2022-08-04 09:54:03.06,60.43
119827,2022-08-04 09:55:03.29,60.27
119828,2022-08-04 09:56:03.52,60.61
119829,2022-08-04 09:57:03.75,60.11
119830,2022-08-04 09:58:04.00,60.4
119831,2022-08-04 09:59:04.20,60.59
119832,2022-08-04 10:00:04.47,60.97
119833,2022-08-04 10:01:04.73,60.71
119834,2022-08-04 10:02:04.95,60.85
119835,2022-08-04 10:03:05.22,60.13
119836,2022-08-04 10:04:05.45,60.18
119837,2022-08-04 10:05:05.69,60.47
119838,2022-08-04 10:06:05.92,60.66
119839,2022-08-04 10:07:06.15,60.68
119840,2022-08-04 10:08:06.38,60.99
119841,2022-08-04 10:09:06.63,60.46
119842,2022-08-04 10:10:06.88,60.33
119843,2022-08-04 10:11:07.08,60.8
119844,2022-08-04 10:12:07.34,60.36
119845,2022-08-04 10:13:07.57,60.61
119846,2022-08-04 10:14:07.81,60.5
119847,2022-08-04 10:15:08.09,60.45
119848,2022-08-04 10:16:08.32,60.51
119849,2022-08-04 10:17:08.57,60.41
119850,2022-08-04 10:18:08.79,60.69
119851,2022-08-04 10:19:09.02,60.97
119852,2022-08-04 10:20:09.25,60.16
119853,2022-08-04 10:21:09.47,59.94
119854,2022-08-04 10:22:09.72,60.54
119855,2022-08-04 10:23:09.94,60.37
119856,2022-08-04 10:24:10.22,60.68
119857,2022-08-04 10:25:10.43,60.39
119858,2022-08-04 10:26:10.62,60.47
119859,2022-08-04 10:27:10.90,60.5
119860,2022-08-04 10:28:11.14,60.52
119861,2022-08-04 10:29:11.42,60.34
119862,2022-08-04 10:30:11.64,60.42
119863,2022-08-04 10:31:11.86,60.49
119864,2022-08-04 10:32:12.13,60.25
119865,2022-08-04 10:33:12.36,60.37
119866,2022-08-04 10:34:12.59,60.22
119867,2022-08-04 10:35:12.81,60.53
119868,2022-08-04 10:36:13.04,44.97
119869,2022-08-04 10:37:13.28,20.39
119870,2022-08-04 10:38:13.52,20.01
119871,2022-08-04 10:39:13.77,20.34
119872,2022-08-04 10:40:14.04,20.32
119873,2022-08-04 10:41:14.01,20.0
119874,2022-08-04 10:42:14.23,20.18
119875,2022-08-04 10:43:14.46,20.32
119876,2022-08-04 10:44:14.69,19.98
119877,2022-08-04 10:45:14.93,20.13
119878,2022-08-04 10:46:15.18,20.26
119879,2022-08-04 10:47:15.44,19.98
119880,2022-08-04 10:48:15.67,20.2
119881,2022-08-04 10:49:15.89,19.82
119882,2022-08-04 10:50:16.11,20.04
119883,2022-08-04 10:51:16.34,20.02
119884,2022-08-04 10:52:16.58,20.36
119885,2022-08-04 10:53:16.82,19.97
119886,2022-08-04 10:54:17.05,20.34
119887,2022-08-04 10:55:17.29,22.17
119888,2022-08-04 10:56:17.51,20.07
119889,2022-08-04 10:57:17.76,20.25
119890,2022-08-04 10:58:18.01,20.23
119891,2022-08-04 10:59:18.20,20.36
119892,2022-08-04 11:00:18.44,20.16
119893,2022-08-04 11:01:18.63,20.33
119894,2022-08-04 11:02:18.89,20.32
119895,2022-08-04 11:03:19.12,19.81
119896,2022-08-04 11:04:19.35,20.01
119897,2022-08-04 11:05:19.58,20.1
119898,2022-08-04 11:06:19.83,20.6
119899,2022-08-04 11:07:20.06,19.96
119900,2022-08-04 11:08:20.29,19.92
119901,2022-08-04 11:09:20.53,20.0
119902,2022-08-04 11:10:20.76,20.06
119903,2022-08-04 11:11:20.97,20.21
119904,2022-08-04 11:12:21.21,20.13
119905,2022-08-04 11:13:21.46,20.11
119906,2022-08-04 11:14:21.68,20.16
119907,2022-08-04 11:15:21.88,20.11
119908,2022-08-04 11:16:22.11,21.13
119909,2022-08-04 11:17:22.38,20.02
119910,2022-08-04 11:18:22.62,20.4
119911,2022-08-04 11:19:22.86,20.25
119912,2022-08-04 11:20:23.09,20.16
119913,2022-08-04 11:21:23.36,20.21
119914,2022-08-04 11:22:23.65,20.21
119915,2022-08-04 11:23:23.88,20.07
119916,2022-08-04 11:24:24.14,20.04
119917,2022-08-04 11:25:24.38,20.13
119918,2022-08-04 11:26:24.59,20.61
119919,2022-08-04 11:27:24.83,20.39
119920,2022-08-04 11:28:25.05,20.01
119921,2022-08-04 11:29:25.28,20.2
119922,2022-08-04 11:30:25.54,19.98
119923,2022-08-04 11:31:25.78,20.34
119924,2022-08-04 11:32:26.04,20.18
119925,2022-08-04 11:33:26.27,20.23
119926,2022-08-04 11:34:26.50,20.18
119927,2022-08-04 11:35:26.76,21.08
119928,2022-08-04 11:36:27.01,20.19
119929,2022-08-04 11:37:27.25,20.17
119930,2022-08-04 11:38:27.47,20.32
119931,2022-08-04 11:39:27.70,20.08
119932,2022-08-04 11:40:27.99,20.28
119933,2022-08-04 11:41:28.26,20.04
119934,2022-08-04 11:42:28.50,20.16
119935,2022-08-04 11:43:28.71,20.12
119936,2022-08-04 11:44:28.96,20.16
119937,2022-08-04 11:45:29.18,20.14
119938,2022-08-04 11:46:29.45,23.21
119939,2022-08-04 11:47:29.75,20.3
119940,2022-08-04 11:48:30.05,20.06
119941,2022-08-04 11:49:30.30,20.25
119942,2022-08-04 11:50:30.54,20.09
119943,2022-08-04 11:51:30.77,20.11
119944,2022-08-04 11:52:30.97,20.08
119945,2022-08-04 11:53:31.20,19.93
119946,2022-08-04 11:54:31.46,20.04
119947,2022-08-04 11:55:31.73,20.4
119948,2022-08-04 11:56:32.02,20.4
119949,2022-08-04 11:57:32.25,20.06
119950,2022-08-04 11:58:32.53,20.17
119951,2022-08-04 11:59:32.80,19.83
119952,2022-08-04 12:00:33.07,20.15
119953,2022-08-04 12:01:33.32,20.05
119954,2022-08-04 12:02:33.57,20.2
119955,2022-08-04 12:03:33.79,19.96
119956,2022-08-04 12:04:34.05,20.09
119957,2022-08-04 12:05:34.30,19.96
119958,2022-08-04 12:06:34.53,20.35
119959,2022-08-04 12:07:34.76,20.25
119960,2022-08-04 12:08:34.98,19.98
119961,2022-08-04 12:09:35.23,20.32
119962,2022-08-04 12:10:35.46,20.12
119963,2022-08-04 12:11:35.71,20.15
119964,2022-08-04 12:12:35.96,20.1
119965,2022-08-04 12:13:36.21,19.92
119966,2022-08-04 12:14:36.44,20.03
119967,2022-08-04 12:15:36.68,20.46
119968,2022-08-04 12:16:36.96,20.05
119969,2022-08-04 12:17:36.92,22.18
119970,2022-08-04 12:18:37.16,20.05
119971,2022-08-04 12:19:37.44,20.24
119972,2022-08-04 12:20:37.71,20.09
119973,2022-08-04 12:21:37.94,20.08
119974,2022-08-04 12:22:38.18,20.2
119975,2022-08-04 12:23:38.41,20.12
119976,2022-08-04 12:24:38.63,20.08
119977,2022-08-04 12:25:38.85,20.12
119978,2022-08-04 12:26:39.15,21.16
119979,2022-08-04 12:27:39.36,20.25
119980,2022-08-04 12:28:39.63,20.23
119981,2022-08-04 12:29:39.93,20.46
119982,2022-08-04 12:30:40.15,20.03
119983,2022-08-04 12:31:40.38,19.97
119984,2022-08-04 12:32:40.60,20.23
119985,2022-08-04 12:33:40.81,20.05
119986,2022-08-04 12:34:41.06,20.06
119987,2022-08-04 12:35:41.29,20.2
119988,2022-08-04 12:36:41.53,19.88
119989,2022-08-04 12:37:41.80,20.18
119990,2022-08-04 12:38:42.06,20.18
119991,2022-08-04 12:39:42.29,20.13
119992,2022-08-04 12:40:42.54,20.2
119993,2022-08-04 12:41:42.82,20.31
119994,2022-08-04 12:42:43.03,19.98
119995,2022-08-04 12:43:43.25,20.19
119996,2022-08-04 12:44:43.48,20.11
119997,2022-08-04 12:45:43.72,20.15
119998,2022-08-04 12:46:43.92,20.77
119999,2022-08-04 12:47:44.15,20.32
120000,2022-08-04 12:48:44.37,20.11
120001,2022-08-04 12:49:44.59,20.08
120002,2022-08-04 12:50:44.87,20.02
120003,2022-08-04 12:51:45.12,20.12
120004,2022-08-04 12:52:45.40,19.95
120005,2022-08-04 12:53:45.34,20.41
120006,2022-08-04 12:54:45.57,20.03
120007,2022-08-04 12:55:45.80,20.64
120008,2022-08-04 12:56:46.08,20.28
120009,2022-08-04 12:57:46.34,20.06
120010,2022-08-04 12:58:46.63,19.99
120011,2022-08-04 12:59:46.83,20.06
120012,2022-08-04 13:00:47.06,20.11
120013,2022-08-04 13:01:47.32,20.23
120014,2022-08-04 13:02:47.54,19.99
120015,2022-08-04 13:03:47.78,20.15
120016,2022-08-04 13:04:48.01,20.04
120017,2022-08-04 13:05:48.26,20.07
120018,2022-08-04 13:06:48.47,21.94
120019,2022-08-04 13:07:48.70,20.24
120020,2022-08-04 13:08:48.93,20.27
120021,2022-08-04 13:09:49.18,19.98
120022,2022-08-04 13:10:49.45,19.86
120023,2022-08-04 13:11:49.73,20.0
120024,2022-08-04 13:12:50.01,20.14
120025,2022-08-04 13:13:50.25,20.13
120026,2022-08-04 13:14:50.52,20.16
120027,2022-08-04 13:15:50.71,20.41
120028,2022-08-04 13:16:51.00,20.13
120029,2022-08-04 13:17:51.23,19.83
120030,2022-08-04 13:18:51.48,19.98
120031,2022-08-04 13:19:51.73,20.06
120032,2022-08-04 13:20:51.97,20.14
120033,2022-08-04 13:21:52.19,19.94
120034,2022-08-04 13:22:52.41,20.22
120035,2022-08-04 13:23:52.67,19.98
120036,2022-08-04 13:24:52.89,20.04
120037,2022-08-04 13:25:53.13,20.06
120038,2022-08-04 13:26:53.36,21.04
120039,2022-08-04 13:27:53.60,20.1
120040,2022-08-04 13:28:53.81,20.05
120041,2022-08-04 13:29:54.08,19.95
120042,2022-08-04 13:30:54.30,20.18
120043,2022-08-04 13:31:54.58,20.09
120044,2022-08-04 13:32:54.82,20.02
120045,2022-08-04 13:33:55.08,20.2
120046,2022-08-04 13:34:55.29,20.11
120047,2022-08-04 13:35:55.51,20.91
120048,2022-08-04 13:36:55.75,20.09
120049,2022-08-04 13:37:56.01,19.98
120050,2022-08-04 13:38:56.21,20.34
120051,2022-08-04 13:39:56.43,20.09
120052,2022-08-04 13:40:56.65,20.17
120053,2022-08-04 13:41:56.94,20.08
120054,2022-08-04 13:42:57.16,20.03
120055,2022-08-04 13:43:57.38,20.02
120056,2022-08-04 13:44:57.65,20.15
120057,2022-08-04 13:45:57.87,19.88
120058,2022-08-04 13:46:58.11,20.53
120059,2022-08-04 13:47:58.36,20.42
120060,2022-08-04 13:48:58.59,20.17
120061,2022-08-04 13:49:58.84,20.28
120062,2022-08-04 13:50:59.15,20.06
120063,2022-08-04 13:51:59.39,20.06
120064,2022-08-04 13:52:59.63,20.0
120065,2022-08-04 13:53:59.86,20.04
120066,2022-08-04 13:55:00.08,19.87
120067,2022-08-04 13:56:00.34,22.58
120068,2022-08-04 13:57:00.56,19.99
120069,2022-08-04 13:58:00.81,20.0
120070,2022-08-04 13:59:01.04,20.2
120071,2022-08-04 14:00:01.28,20.11
120072,2022-08-04 14:01:01.59,20.12
120073,2022-08-04 14:02:01.83,20.24
120074,2022-08-04 14:03:02.05,20.09
120075,2022-08-04 14:04:02.29,20.22
120076,2022-08-04 14:05:02.51,19.86
120077,2022-08-04 14:06:02.74,20.55
120078,2022-08-04 14:07:02.96,20.2
120079,2022-08-04 14:08:03.19,20.04
120080,2022-08-04 14:09:03.44,20.12
120081,2022-08-04 14:10:03.67,19.8
120082,2022-08-04 14:11:03.88,19.69
120083,2022-08-04 14:12:04.12,19.96
120084,2022-08-04 14:13:04.37,20.25
120085,2022-08-04 14:14:04.61,19.94
120086,2022-08-04 14:15:04.81,21.46
120087,2022-08-04 14:16:05.05,20.13
120088,2022-08-04 14:17:05.27,19.97
120089,2022-08-04 14:18:05.48,20.15
120090,2022-08-04 14:19:05.72,19.95
120091,2022-08-04 14:20:05.95,19.97
120092,2022-08-04 14:21:06.18,20.08
120093,2022-08-04 14:22:06.46,20.19
120094,2022-08-04 14:23:06.71,20.93
120095,2022-08-04 14:24:06.94,20.17
120096,2022-08-04 14:25:07.16,20.09
120097,2022-08-04 14:26:07.40,20.5
120098,2022-08-04 14:27:07.64,20.26
120099,2022-08-04 14:28:07.89,20.11
120100,2022-08-04 14:29:08.18,20.3
120101,2022-08-04 14:30:08.41,20.25
120102,2022-08-04 14:31:08.63,20.12
120103,2022-08-04 14:32:08.87,20.03
120104,2022-08-04 14:33:09.09,20.14
120105,2022-08-04 14:34:09.32,20.01
120106,2022-08-04 14:35:09.59,21.12
120107,2022-08-04 14:36:09.81,20.05
120108,2022-08-04 14:37:10.07,20.19
120109,2022-08-04 14:38:10.31,20.07
120110,2022-08-04 14:39:10.53,19.97
120111,2022-08-04 14:40:10.76,20.09
120112,2022-08-04 14:41:10.99,20.19
120113,2022-08-04 14:42:11.19,20.15
120114,2022-08-04 14:43:11.42,20.0
120115,2022-08-04 14:44:11.67,19.87
120116,2022-08-04 14:45:11.91,20.13
120117,2022-08-04 14:46:12.21,20.56
120118,2022-08-04 14:47:12.45,19.89
120119,2022-08-04 14:48:12.75,20.07
120120,2022-08-04 14:49:12.98,20.03
120121,2022-08-04 14:50:13.21,19.89
120122,2022-08-04 14:51:13.45,19.99
120123,2022-08-04 14:52:13.69,19.91
120124,2022-08-04 14:53:13.93,20.04
120125,2022-08-04 14:54:14.18,20.22
120126,2022-08-04 14:55:14.40,20.65
120127,2022-08-04 14:56:14.64,20.05
120128,2022-08-04 14:57:14.86,20.16
120129,2022-08-04 14:58:15.10,20.17
120130,2022-08-04 14:59:15.34,20.04
120131,2022-08-04 15:00:15.60,20.12
120132,2022-08-04 15:01:15.85,20.16
120133,2022-08-04 15:02:16.08,20.3
120134,2022-08-04 15:03:16.32,20.15
120135,2022-08-04 15:04:16.56,20.1
120136,2022-08-04 15:05:16.79,20.0
120137,2022-08-04 15:06:17.06,20.75
120138,2022-08-04 15:07:17.31,20.02
120139,2022-08-04 15:08:17.56,20.1
120140,2022-08-04 15:09:17.81,20.01
120141,2022-08-04 15:10:18.07,21.04
120142,2022-08-04 15:11:18.32,20.13
120143,2022-08-04 15:12:18.54,20.12
120144,2022-08-04 15:13:18.79,20.22
120145,2022-08-04 15:14:19.01,19.78
120146,2022-08-04 15:15:19.23,20.43
120147,2022-08-04 15:16:19.47,20.13
120148,2022-08-04 15:17:19.73,20.18
120149,2022-08-04 15:18:19.99,20.0
120150,2022-08-04 15:19:20.25,19.8
120151,2022-08-04 15:20:20.49,20.19
120152,2022-08-04 15:21:20.73,20.17
120153,2022-08-04 15:22:20.95,20.34
120154,2022-08-04 15:23:21.17,20.1
120155,2022-08-04 15:24:21.40,19.88
120156,2022-08-04 15:25:21.66,19.94
120157,2022-08-04 15:26:21.95,33.7
120158,2022-08-04 15:27:21.89,61.25
120159,2022-08-04 15:28:22.12,61.14
120160,2022-08-04 15:29:22.38,60.79
120161,2022-08-04 15:30:22.68,60.96
120162,2022-08-04 15:31:22.92,60.57
120163,2022-08-04 15:32:23.13,60.71
120164,2022-08-04 15:33:23.40,61.14
120165,2022-08-04 15:34:23.64,60.83
120166,2022-08-04 15:35:23.90,60.82
120167,2022-08-04 15:36:24.12,61.33
120168,2022-08-04 15:37:24.37,60.64
120169,2022-08-04 15:38:24.66,60.45
120170,2022-08-04 15:39:24.91,60.63
120171,2022-08-04 15:40:25.17,60.64
120172,2022-08-04 15:41:25.40,60.75
120173,2022-08-04 15:42:25.66,60.66
120174,2022-08-04 15:43:25.92,60.85
120175,2022-08-04 15:44:26.15,61.0
120176,2022-08-04 15:45:26.43,60.81
120177,2022-08-04 15:46:26.67,60.82
120178,2022-08-04 15:47:26.90,60.48
120179,2022-08-04 15:48:27.13,61.19
120180,2022-08-04 15:49:27.35,60.69
120181,2022-08-04 15:50:27.58,60.85
120182,2022-08-04 15:51:27.82,60.84
120183,2022-08-04 15:52:28.04,61.03
120184,2022-08-04 15:53:28.28,60.8
120185,2022-08-04 15:54:28.53,60.84
120186,2022-08-04 15:55:28.76,60.91
120187,2022-08-04 15:56:29.01,60.75
120188,2022-08-04 15:57:29.27,60.66
120189,2022-08-04 15:58:29.51,60.85
120190,2022-08-04 15:59:29.74,60.4
120191,2022-08-04 16:00:29.97,60.76
120192,2022-08-04 16:01:30.25,60.75
120193,2022-08-04 16:02:30.47,60.63
120194,2022-08-04 16:03:30.72,61.1
120195,2022-08-04 16:04:30.96,60.85
120196,2022-08-04 16:05:31.25,60.62
120197,2022-08-04 16:06:31.22,61.03
120198,2022-08-04 16:07:31.44,60.79
120199,2022-08-04 16:08:31.70,61.04
120200,2022-08-04 16:09:31.93,60.55
120201,2022-08-04 16:10:32.18,60.73
120202,2022-08-04 16:11:32.41,61.09
120203,2022-08-04 16:12:32.68,60.84
120204,2022-08-04 16:13:32.96,60.74
120205,2022-08-04 16:14:33.17,60.65
120206,2022-08-04 16:15:33.40,60.66
120207,2022-08-04 16:16:33.63,60.39
120208,2022-08-04 16:17:33.84,61.05
120209,2022-08-04 16:18:34.09,61.08
120210,2022-08-04 16:19:34.32,60.87
120211,2022-08-04 16:20:34.58,60.81
120212,2022-08-04 16:21:34.85,60.89
120213,2022-08-04 16:22:35.08,61.04
120214,2022-08-04 16:23:35.34,60.77
120215,2022-08-04 16:24:35.62,60.44
120216,2022-08-04 16:25:35.85,61.37
120217,2022-08-04 16:26:36.10,39.14
120218,2022-08-04 16:27:36.35,20.06
120219,2022-08-04 16:28:36.56,20.06
120220,2022-08-04 16:29:36.83,20.27
120221,2022-08-04 16:30:37.06,20.04
120222,2022-08-04 16:31:37.31,20.12
120223,2022-08-04 16:32:37.53,20.01
120224,2022-08-04 16:33:37.83,20.13
120225,2022-08-04 16:34:38.08,20.1
120226,2022-08-04 16:35:38.37,19.77
120227,2022-08-04 16:36:38.61,19.97
120228,2022-08-04 16:37:38.84,20.2
120229,2022-08-04 16:38:39.10,19.9
120230,2022-08-04 16:39:39.34,20.08
120231,2022-08-04 16:40:39.59,19.91
120232,2022-08-04 16:41:39.83,20.12
120233,2022-08-04 16:42:40.08,20.23
120234,2022-08-04 16:43:40.30,19.97
120235,2022-08-04 16:44:40.55,20.13
120236,2022-08-04 16:45:40.83,20.01
120237,2022-08-04 16:46:41.11,20.04
120238,2022-08-04 16:47:41.35,20.07
120239,2022-08-04 16:48:41.58,19.93
120240,2022-08-04 16:49:41.83,20.12
120241,2022-08-04 16:50:42.08,20.0
120242,2022-08-04 16:51:42.36,20.05
120243,2022-08-04 16:52:42.65,20.14
120244,2022-08-04 16:53:42.61,20.22
120245,2022-08-04 16:54:42.84,20.1
120246,2022-08-04 16:55:43.09,20.09
120247,2022-08-04 16:56:43.30,20.07
120248,2022-08-04 16:57:43.53,20.26
120249,2022-08-04 16:58:43.79,20.28
120250,2022-08-04 16:59:44.01,20.21
120251,2022-08-04 17:00:44.29,20.19
120252,2022-08-04 17:01:44.22,20.27
120253,2022-08-04 17:02:44.48,20.3
120254,2022-08-04 17:03:44.73,20.03
120255,2022-08-04 17:04:44.97,20.25
120256,2022-08-04 17:05:45.26,20.11
120257,2022-08-04 17:06:45.48,20.25
120258,2022-08-04 17:07:45.73,20.25
120259,2022-08-04 17:08:45.97,20.17
120260,2022-08-04 17:09:46.20,20.0
120261,2022-08-04 17:10:46.43,20.17
120262,2022-08-04 17:11:46.66,20.14
120263,2022-08-04 17:12:46.87,20.18
120264,2022-08-04 17:13:47.10,20.23
120265,2022-08-04 17:14:47.35,20.11
120266,2022-08-04 17:15:47.61,19.92
120267,2022-08-04 17:16:47.84,20.19
120268,2022-08-04 17:17:48.11,20.27
120269,2022-08-04 17:18:48.35,20.31
120270,2022-08-04 17:19:48.60,20.15
120271,2022-08-04 17:20:48.83,20.23
120272,2022-08-04 17:21:49.07,20.08
120273,2022-08-04 17:22:49.30,20.15
120274,2022-08-04 17:23:49.55,20.21
120275,2022-08-04 17:24:49.79,20.17
120276,2022-08-04 17:25:50.05,20.02
120277,2022-08-04 17:26:50.32,20.11
120278,2022-08-04 17:27:50.54,19.96
120279,2022-08-04 17:28:50.77,20.31
120280,2022-08-04 17:29:51.02,19.86
120281,2022-08-04 17:30:51.27,20.18
120282,2022-08-04 17:31:51.50,19.84
120283,2022-08-04 17:32:51.74,20.21
120284,2022-08-04 17:33:52.02,19.97
120285,2022-08-04 17:34:51.97,20.06
120286,2022-08-04 17:35:52.22,19.97
120287,2022-08-04 17:36:52.45,20.15
120288,2022-08-04 17:37:52.67,19.88
120289,2022-08-04 17:38:52.90,20.06
120290,2022-08-04 17:39:53.13,20.34
120291,2022-08-04 17:40:53.38,20.39
120292,2022-08-04 17:41:53.68,20.09
120293,2022-08-04 17:42:53.91,20.29
120294,2022-08-04 17:43:54.13,20.11
120295,2022-08-04 17:44:54.36,20.31
120296,2022-08-04 17:45:54.63,20.28
120297,2022-08-04 17:46:54.88,20.2
120298,2022-08-04 17:47:55.13,20.08
120299,2022-08-04 17:48:55.38,20.03
120300,2022-08-04 17:49:55.63,20.15
120301,2022-08-04 17:50:55.83,20.12
120302,2022-08-04 17:51:56.05,19.98
120303,2022-08-04 17:52:56.29,20.2
120304,2022-08-04 17:53:56.53,19.96
120305,2022-08-04 17:54:56.76,20.02
120306,2022-08-04 17:55:56.99,20.4
120307,2022-08-04 17:56:57.20,19.86
120308,2022-08-04 17:57:57.45,19.94
120309,2022-08-04 17:58:57.69,19.99
120310,2022-08-04 17:59:57.94,19.91
120311,2022-08-04 18:00:58.18,20.11
120312,2022-08-04 18:01:58.47,20.19
120313,2022-08-04 18:02:58.68,20.08
120314,2022-08-04 18:03:58.93,20.22
120315,2022-08-04 18:04:59.17,20.25
120316,2022-08-04 18:05:59.39,20.02
120317,2022-08-04 18:06:59.66,20.11
120318,2022-08-04 18:07:59.92,20.2
120319,2022-08-04 18:09:00.17,20.02
120320,2022-08-04 18:10:00.41,20.17
120321,2022-08-04 18:11:00.64,20.05
120322,2022-08-04 18:12:00.87,20.06
120323,2022-08-04 18:13:01.12,20.14
120324,2022-08-04 18:14:01.38,19.89
120325,2022-08-04 18:15:01.63,19.72
120326,2022-08-04 18:16:01.87,20.23
120327,2022-08-04 18:17:02.14,20.23
120328,2022-08-04 18:18:02.42,20.19
120329,2022-08-04 18:19:02.68,20.24
120330,2022-08-04 18:20:02.98,20.23
120331,2022-08-04 18:21:03.26,20.25
120332,2022-08-04 18:22:03.53,20.17
120333,2022-08-04 18:23:03.80,20.08
120334,2022-08-04 18:24:04.04,20.2
120335,2022-08-04 18:25:04.26,20.11
120336,2022-08-04 18:26:04.53,19.83
120337,2022-08-04 18:27:04.77,20.18
120338,2022-08-04 18:28:05.00,20.32
120339,2022-08-04 18:29:05.22,20.07
120340,2022-08-04 18:30:05.48,20.06
120341,2022-08-04 18:31:05.82,20.02
120342,2022-08-04 18:32:06.01,20.09
120343,2022-08-04 18:33:06.23,20.13
120344,2022-08-04 18:34:06.46,19.92
120345,2022-08-04 18:35:06.72,20.05
120346,2022-08-04 18:36:06.95,20.02
120347,2022-08-04 18:37:07.18,19.98
120348,2022-08-04 18:38:07.39,20.15
120349,2022-08-04 18:39:07.66,20.17
120350,2022-08-04 18:40:07.91,20.24
120351,2022-08-04 18:41:08.15,20.23
120352,2022-08-04 18:42:08.41,19.86
120353,2022-08-04 18:43:08.64,20.34
120354,2022-08-04 18:44:08.89,20.08
120355,2022-08-04 18:45:09.10,20.04
120356,2022-08-04 18:46:09.37,20.02
120357,2022-08-04 18:47:09.61,20.29
120358,2022-08-04 18:48:09.83,20.13
120359,2022-08-04 18:49:10.06,20.19
120360,2022-08-04 18:50:10.31,20.23
120361,2022-08-04 18:51:10.57,20.05
120362,2022-08-04 18:52:10.84,20.28
120363,2022-08-04 18:53:11.08,20.15
120364,2022-08-04 18:54:11.31,20.05
120365,2022-08-04 18:55:11.58,20.32
