,Month,Time,Position,ADC
772,6,08:40:00,246.8288665,650
773,6,08:50:00,248.8978716,650
774,6,09:00:00,250.9668768,650
775,6,09:10:00,253.0358819,650
776,6,09:20:00,255.1048871,650
777,6,09:30:00,257.1738922,650
778,6,09:40:00,259.2428974,650
779,6,09:50:00,261.3119025,650
780,6,10:00:00,263.3809077,650
781,6,10:10:00,265.4499128,650
782,6,10:20:00,267.518918,650
783,6,10:30:00,269.5879231,650
784,6,10:40:00,271.6569283,650
785,6,10:50:00,273.7259334,650
786,6,11:00:00,275.7949386,650
787,6,11:10:00,277.8639438,650
788,6,11:20:00,279.9329489,650
789,6,11:30:00,282.0019541,650
790,6,11:40:00,284.0709592,650
791,6,11:50:00,286.1399644,650
792,6,12:00:00,9.724324221,650
793,6,12:10:00,7.655319067,650
794,6,12:20:00,5.586313914,650
795,6,12:30:00,3.517308761,650
796,6,12:40:00,1.448303607,650
797,6,12:50:00,0.620701546,1023
798,6,13:00:00,2.689706699,1023
799,6,13:10:00,4.758711853,1023
800,6,13:20:00,6.827717006,1023
801,6,13:30:00,8.896722159,1023
802,6,13:40:00,10.96572731,1023
803,6,13:50:00,13.03473247,1023
804,6,14:00:00,15.10373762,1023
805,6,14:10:00,17.17274277,1023
806,6,14:20:00,19.24174793,1023
807,6,14:30:00,21.31075308,1023
808,6,14:40:00,23.37975823,1023
809,6,14:50:00,25.44876339,1023
810,6,15:00:00,27.51776854,1023
811,6,15:10:00,29.58677369,1023
812,6,15:20:00,31.65577885,1023
813,6,15:30:00,33.724784,1023
814,6,15:40:00,35.79378915,1023
815,6,15:50:00,37.86279431,1023
816,6,16:00:00,39.93179946,1023
817,6,16:10:00,42.00080461,1023
818,6,16:20:00,44.06980977,1023
819,6,16:30:00,46.13881492,1023
820,6,16:40:00,48.20782007,1023
821,6,16:50:00,50.27682523,1023
822,6,17:00:00,52.34583038,1023
823,6,17:10:00,54.41483553,1023
824,6,17:20:00,56.48384069,1023
825,6,17:30:00,58.55284584,1023
826,6,17:40:00,60.62185099,900
827,6,17:50:00,62.69085615,887
828,6,18:00:00,64.7598613,874
829,6,18:10:00,66.82886645,860
830,6,18:20:00,68.89787161,846
831,6,18:30:00,70.96687676,832
832,6,18:40:00,73.03588191,818
833,6,18:50:00,75.10488707,803
834,6,19:00:00,77.17389222,788
835,6,19:10:00,79.24289737,772
836,6,19:20:00,81.31190253,757
837,6,19:30:00,83.38090768,741
838,6,19:40:00,85.44991283,724
839,6,19:50:00,87.51891799,708
840,6,20:00:00,89.58792314,691
841,6,20:10:00,91.65692829,674
842,6,20:20:00,93.72593345,657
843,6,20:30:00,95.7949386,640
844,6,20:40:00,97.86394375,622
845,6,20:50:00,99.93294891,605
846,6,21:00:00,102.0019541,587
847,6,21:10:00,104.0709592,569
848,6,21:20:00,106.1399644,551
849,6,21:30:00,108.2089695,533
850,6,21:40:00,110.2779747,515
851,6,21:50:00,112.3469798,496
852,6,22:00:00,114.415985,478
853,6,22:10:00,116.4849901,460
854,6,22:20:00,118.5539953,442
855,6,22:30:00,120.6230004,0
856,6,22:40:00,122.6920056,0
857,6,22:50:00,124.7610107,0
858,6,23:00:00,126.8300159,0
859,6,23:10:00,128.8990211,0
860,6,23:20:00,130.9680262,0
861,6,23:30:00,133.0370314,0
862,6,23:40:00,135.1060365,0
863,6,23:50:00,137.1750417,0
864,7,00:00:00,138.6705258,0
865,7,00:10:00,140.7684687,0
866,7,00:20:00,142.8664115,0
867,7,00:30:00,144.9643544,0
868,7,00:40:00,147.0622972,0
869,7,00:50:00,149.1602401,0
870,7,01:00:00,151.2581829,0
871,7,01:10:00,153.3561258,0
872,7,01:20:00,155.4540686,0
873,7,01:30:00,157.5520115,0
874,7,01:40:00,159.6499544,0
875,7,01:50:00,161.7478972,0
876,7,02:00:00,163.8458401,0
877,7,02:10:00,165.9437829,0
878,7,02:20:00,168.0417258,0
879,7,02:30:00,170.1396686,0
880,7,02:40:00,172.2376115,0
881,7,02:50:00,174.3355543,0
882,7,03:00:00,176.4334972,0
883,7,03:10:00,178.53144,0
884,7,03:20:00,180.6293829,650
885,7,03:30:00,182.7273257,650
886,7,03:40:00,184.8252686,650
887,7,03:50:00,186.9232114,650
888,7,04:00:00,189.0211543,650
889,7,04:10:00,191.1190971,650
890,7,04:20:00,193.21704,650
891,7,04:30:00,195.3149828,650
892,7,04:40:00,197.4129257,650
893,7,04:50:00,199.5108685,650
894,7,05:00:00,201.6088114,650
895,7,05:10:00,203.7067542,650
896,7,05:20:00,205.8046971,650
897,7,05:30:00,207.9026399,650
898,7,05:40:00,210.0005828,650
899,7,05:50:00,212.0985256,650
900,7,06:00:00,214.1964685,650
901,7,06:10:00,216.2944113,650
902,7,06:20:00,218.3923542,650
903,7,06:30:00,220.490297,650
904,7,06:40:00,222.5882399,650
905,7,06:50:00,224.6861827,650
906,7,07:00:00,226.7841256,650
907,7,07:10:00,228.8820684,650
908,7,07:20:00,230.9800113,650
909,7,07:30:00,233.0779541,650
910,7,07:40:00,235.175897,650
911,7,07:50:00,237.2738398,650
912,7,08:00:00,239.3717827,650
913,7,08:10:00,241.4697255,650
914,7,08:20:00,243.5676684,650
915,7,08:30:00,245.6656112,650
916,7,08:40:00,247.7635541,650
917,7,08:50:00,249.8614969,650
918,7,09:00:00,251.9594398,650
919,7,09:10:00,254.0573826,650
920,7,09:20:00,256.1553255,650
921,7,09:30:00,258.2532683,650
922,7,09:40:00,260.3512112,650
923,7,09:50:00,262.449154,650
924,7,10:00:00,264.5470969,650
925,7,10:10:00,266.6450397,650
926,7,10:20:00,268.7082575,650
927,7,10:30:00,270.8409254,650
928,7,10:40:00,272.9388683,650
929,7,10:50:00,275.0368111,650
930,7,11:00:00,277.134754,650
931,7,11:10:00,279.2326968,650
932,7,11:20:00,281.3306397,650
933,7,11:30:00,283.4285825,650
934,7,11:40:00,285.5265254,650
935,7,11:50:00,287.6244682,650
936,7,12:00:00,12.37786282,650
937,7,12:10:00,10.27991997,650
938,7,12:20:00,8.181977117,650
939,7,12:30:00,6.084034266,650
940,7,12:40:00,3.986091416,650
941,7,12:50:00,1.888148565,650
942,7,13:00:00,0.209794285,1023
943,7,13:10:00,2.307737136,1023
944,7,13:20:00,4.405679986,1023
945,7,13:30:00,6.503622836,1023
946,7,13:40:00,8.601565687,1023
947,7,13:50:00,10.69950854,1023
948,7,14:00:00,12.79745139,1023
949,7,14:10:00,14.89539424,1023
950,7,14:20:00,16.99333709,1023
951,7,14:30:00,19.09127994,1023
952,7,14:40:00,21.18922279,1023
953,7,14:50:00,23.28716564,1023
954,7,15:00:00,25.38510849,1023
955,7,15:10:00,27.48305134,1023
956,7,15:20:00,29.58099419,1023
957,7,15:30:00,31.67893704,1023
958,7,15:40:00,33.77687989,1023
959,7,15:50:00,35.87482274,1023
960,7,16:00:00,37.97276559,1023
961,7,16:10:00,40.07070844,1023
962,7,16:20:00,42.16865129,1023
963,7,16:30:00,44.26659415,1023
964,7,16:40:00,46.364537,1023
965,7,16:50:00,48.46247985,1023
966,7,17:00:00,50.5604227,1023
967,7,17:10:00,52.65836555,1023
968,7,17:20:00,54.7563084,1023
969,7,17:30:00,56.85425125,1023
970,7,17:40:00,58.9521941,1023
971,7,17:50:00,61.05013694,897
972,7,18:00:00,63.1480798,884
973,7,18:10:00,65.24602265,871
974,7,18:20:00,67.3439655,857
975,7,18:30:00,69.44190835,843
976,7,18:40:00,71.5398512,828
977,7,18:50:00,73.63779405,813
978,7,19:00:00,75.7357369,798
979,7,19:10:00,77.83367975,783
980,7,19:20:00,79.9316226,767
981,7,19:30:00,82.02956545,751
982,7,19:40:00,84.1275083,735
983,7,19:50:00,86.22545115,718
984,7,20:00:00,88.32339401,701
985,7,20:10:00,90.42133686,684
986,7,20:20:00,92.51927971,667
987,7,20:30:00,94.61722256,650
988,7,20:40:00,96.71516541,632
989,7,20:50:00,98.81310826,614
990,7,21:00:00,100.9110511,596
991,7,21:10:00,103.008994,578
992,7,21:20:00,105.1069368,560
993,7,21:30:00,107.2048797,542
994,7,21:40:00,109.3028225,523
995,7,21:50:00,111.4007654,505
996,7,22:00:00,113.4987082,486
997,7,22:10:00,115.5966511,468
998,7,22:20:00,117.6945939,449
999,7,22:30:00,119.7925368,431
1000,7,22:40:00,121.810238,0
1001,7,22:50:00,123.9884225,0
1002,7,23:00:00,126.0863653,0
1003,7,23:10:00,128.1843082,0
1004,7,23:20:00,130.282251,0
1005,7,23:30:00,132.3801939,0
1006,7,23:40:00,134.4781367,0
1007,7,23:50:00,136.5760796,0
1008,8,00:00:00,141.9522446,0
1009,8,00:10:00,144.1772595,0
1010,8,00:20:00,146.4022745,0
1011,8,00:30:00,148.6272894,0
1012,8,00:40:00,150.8523043,0
1013,8,00:50:00,153.0773193,0
1014,8,01:00:00,155.3023342,0
1015,8,01:10:00,157.5273491,0
1016,8,01:20:00,159.7523641,0
1017,8,01:30:00,161.977379,0
1018,8,01:40:00,164.202394,0
1019,8,01:50:00,166.4274089,0
1020,8,02:00:00,168.6524238,0
1021,8,02:10:00,170.8774388,0
1022,8,02:20:00,173.1024537,0
1023,8,02:30:00,175.3274686,0
1024,8,02:40:00,177.5524836,0
1025,8,02:50:00,179.7774985,0
1026,8,03:00:00,182.0025134,650
1027,8,03:10:00,184.2275284,650
1028,8,03:20:00,186.4525433,650
1029,8,03:30:00,188.6775583,650
1030,8,03:40:00,190.9025732,650
1031,8,03:50:00,193.1275881,650
1032,8,04:00:00,195.3526031,650
1033,8,04:10:00,197.577618,650
1034,8,04:20:00,199.8026329,650
1035,8,04:30:00,202.0276479,650
1036,8,04:40:00,204.2526628,650
1037,8,04:50:00,206.4776777,650
1038,8,05:00:00,208.7026927,650
1039,8,05:10:00,210.9277076,650
1040,8,05:20:00,213.1527226,650
1041,8,05:30:00,215.3777375,650
1042,8,05:40:00,217.6027524,650
1043,8,05:50:00,219.8277674,650
1044,8,06:00:00,222.0527823,650
1045,8,06:10:00,224.2777972,650
1046,8,06:20:00,226.5028122,650
1047,8,06:30:00,228.7278271,650
1048,8,06:40:00,230.952842,650
1049,8,06:50:00,233.177857,650
1050,8,07:00:00,235.4028719,650
1051,8,07:10:00,237.6278869,650
1052,8,07:20:00,239.8529018,650
1053,8,07:30:00,242.0779167,650
1054,8,07:40:00,244.3029317,650
1055,8,07:50:00,246.5279466,650
1056,8,08:00:00,248.7529615,650
1057,8,08:10:00,250.9779765,650
1058,8,08:20:00,253.2029914,650
1059,8,08:30:00,255.4280063,650
1060,8,08:40:00,257.6530213,650
1061,8,08:50:00,259.8780362,650
1062,8,09:00:00,262.1030512,650
1063,8,09:10:00,264.3280661,650
1064,8,09:20:00,266.553081,650
1065,8,09:30:00,268.778096,650
1066,8,09:40:00,271.0031109,650
1067,8,09:50:00,273.2281258,650
1068,8,10:00:00,275.4531408,650
1069,8,10:10:00,277.6781557,650
1070,8,10:20:00,279.9031706,650
1071,8,10:30:00,282.1281856,650
1072,8,10:40:00,284.3532005,650
1073,8,10:50:00,286.5782155,650
1074,8,11:00:00,288.8032304,650
1075,8,11:10:00,291.0282453,650
1076,8,11:20:00,293.2532603,650
1077,8,11:30:00,295.4782752,650
1078,8,11:40:00,297.7032901,650
1079,8,11:50:00,299.9283051,650
1080,8,12:00:00,18.24512248,650
1081,8,12:10:00,16.02010754,650
1082,8,12:20:00,13.79509261,650
1083,8,12:30:00,11.57007767,650
1084,8,12:40:00,9.345062733,650
1085,8,12:50:00,7.120047797,650
1086,8,13:00:00,4.89503286,650
1087,8,13:10:00,2.670017924,650
1088,8,13:20:00,0.445002987,650
1089,8,13:30:00,1.780011949,1023
1090,8,13:40:00,4.005026506,1023
1091,8,13:50:00,6.230041822,1023
1092,8,14:00:00,8.455056758,1023
1093,8,14:10:00,10.68007169,1023
1094,8,14:20:00,12.90508663,1023
1095,8,14:30:00,15.13010157,1023
1096,8,14:40:00,17.3551165,1023
1097,8,14:50:00,19.58013144,1023
1098,8,15:00:00,21.80514638,1023
1099,8,15:10:00,24.03016131,1023
1100,8,15:20:00,26.25517625,1023
1101,8,15:30:00,28.48019119,1023
1102,8,15:40:00,30.70520612,1023
1103,8,15:50:00,32.93022106,1023
1104,8,16:00:00,35.155236,1023
1105,8,16:10:00,37.38025093,1023
1106,8,16:20:00,39.60526587,1023
1107,8,16:30:00,41.83028081,1023
1108,8,16:40:00,44.05529574,1023
1109,8,16:50:00,46.28031068,1023
1110,8,17:00:00,48.50532561,1023
1111,8,17:10:00,50.73034055,1023
1112,8,17:20:00,52.95535549,1023
1113,8,17:30:00,55.18037042,1023
1114,8,17:40:00,57.40538536,1023
1115,8,17:50:00,59.6304003,1023
1116,8,18:00:00,61.85541523,892
1117,8,18:10:00,64.08043017,878
1118,8,18:20:00,66.30544511,864
1119,8,18:30:00,68.53046004,849
1120,8,18:40:00,70.75547498,834
1121,8,18:50:00,72.98048992,818
1122,8,19:00:00,75.20550485,802
1123,8,19:10:00,77.43051979,786
1124,8,19:20:00,79.65553472,769
1125,8,19:30:00,81.88054966,752
1126,8,19:40:00,84.1055646,735
1127,8,19:50:00,86.33057953,717
1128,8,20:00:00,88.55559447,700
1129,8,20:10:00,90.78060941,682
1130,8,20:20:00,93.00562434,663
1131,8,20:30:00,95.23063928,645
1132,8,20:40:00,97.45565422,626
1133,8,20:50:00,99.68066915,607
1134,8,21:00:00,101.9056841,588
1135,8,21:10:00,104.130699,569
1136,8,21:20:00,106.355714,549
1137,8,21:30:00,108.5807289,530
1138,8,21:40:00,110.8057438,510
1139,8,21:50:00,113.0307588,490
1140,8,22:00:00,115.2557737,471
1141,8,22:10:00,117.4807886,451
1142,8,22:20:00,119.7058036,432
1143,8,22:30:00,121.9308185,0
1144,8,22:40:00,124.1558335,0
1145,8,22:50:00,126.3808484,0
1146,8,23:00:00,128.6058633,0
1147,8,23:10:00,130.8308783,0
1148,8,23:20:00,133.0558932,0
1149,8,23:30:00,135.2809081,0
1150,8,23:40:00,137.5059231,0
1151,8,23:50:00,139.730938,0
1152,9,00:00:00,148.7896234,0
1153,9,00:10:00,151.2090325,0
1154,9,00:20:00,153.6284415,0
1155,9,00:30:00,156.0478505,0
1156,9,00:40:00,158.4672596,0
1157,9,00:50:00,160.8866686,0
1158,9,01:00:00,163.3060776,0
1159,9,01:10:00,165.7254867,0
1160,9,01:20:00,168.1448957,0
1161,9,01:30:00,170.5643048,0
1162,9,01:40:00,172.9837138,0
1163,9,01:50:00,175.4031228,0
1164,9,02:00:00,177.8225319,0
1165,9,02:10:00,180.2419409,650
1166,9,02:20:00,182.6613499,650
1167,9,02:30:00,185.080759,650
1168,9,02:40:00,187.500168,650
1169,9,02:50:00,189.9195771,650
1170,9,03:00:00,192.3389861,650
1171,9,03:10:00,194.7583951,650
1172,9,03:20:00,197.1778042,650
1173,9,03:30:00,199.5972132,650
1174,9,03:40:00,202.0166222,650
1175,9,03:50:00,204.4360313,650
1176,9,04:00:00,206.8554403,650
1177,9,04:10:00,209.2748493,650
1178,9,04:20:00,211.6942584,650
1179,9,04:30:00,214.1136674,650
1180,9,04:40:00,216.5330765,650
1181,9,04:50:00,218.9524855,650
1182,9,05:00:00,221.3718945,650
1183,9,05:10:00,223.7913036,650
1184,9,05:20:00,226.2107126,650
1185,9,05:30:00,228.6301216,650
1186,9,05:40:00,231.0495307,650
1187,9,05:50:00,233.4689397,650
1188,9,06:00:00,235.8883488,650
1189,9,06:10:00,238.3077578,650
1190,9,06:20:00,240.7271668,650
1191,9,06:30:00,243.1465759,650
1192,9,06:40:00,245.5659849,650
1193,9,06:50:00,247.9853939,650
1194,9,07:00:00,250.404803,650
1195,9,07:10:00,252.824212,650
1196,9,07:20:00,255.243621,650
1197,9,07:30:00,257.6630301,650
1198,9,07:40:00,260.0824391,650
1199,9,07:50:00,262.5018482,650
1200,9,08:00:00,264.9212572,650
1201,9,08:10:00,267.3406662,650
1202,9,08:20:00,269.7600753,650
1203,9,08:30:00,272.1794843,650
1204,9,08:40:00,274.5988933,650
1205,9,08:50:00,277.0183024,650
1206,9,09:00:00,279.4377114,650
1207,9,09:10:00,281.8571205,650
1208,9,09:20:00,284.2765295,650
1209,9,09:30:00,286.6959385,650
1210,9,09:40:00,289.1153476,650
1211,9,09:50:00,291.5347566,650
1212,9,10:00:00,293.9541656,650
1213,9,10:10:00,296.3735747,650
1214,9,10:20:00,298.7929837,650
1215,9,10:30:00,301.2123928,650
1216,9,10:40:00,303.6318018,650
1217,9,10:50:00,306.0512108,650
1218,9,11:00:00,308.4706199,650
1219,9,11:10:00,310.8900289,650
1220,9,11:20:00,313.3094379,650
1221,9,11:30:00,315.728847,650
1222,9,11:40:00,318.148256,650
1223,9,11:50:00,320.567665,650
1224,9,12:00:00,25.40379489,650
1225,9,12:10:00,22.98438585,650
1226,9,12:20:00,20.56497681,650
1227,9,12:30:00,18.14556778,650
1228,9,12:40:00,15.72615874,650
1229,9,12:50:00,13.3067497,650
1230,9,13:00:00,10.88734067,650
1231,9,13:10:00,8.467931629,650
1232,9,13:20:00,6.048522592,650
1233,9,13:30:00,3.629113555,650
1234,9,13:40:00,1.209704518,650
1235,9,13:50:00,1.209704518,1023
1236,9,14:00:00,3.629113555,1023
1237,9,14:10:00,6.048522592,1023
1238,9,14:20:00,8.467931629,1023
1239,9,14:30:00,10.88734067,1023
1240,9,14:40:00,13.3067497,1023
1241,9,14:50:00,15.72615874,1023
1242,9,15:00:00,18.14556778,1023
1243,9,15:10:00,20.56497681,1023
1244,9,15:20:00,22.98438585,1023
1245,9,15:30:00,25.40379489,1023
1246,9,15:40:00,27.82320392,1023
1247,9,15:50:00,30.24261296,1023
1248,9,16:00:00,32.662022,1023
1249,9,16:10:00,35.08143104,1023
1250,9,16:20:00,37.50084007,1023
1251,9,16:30:00,39.92024911,1023
1252,9,16:40:00,42.33965815,1023
1253,9,16:50:00,44.75906718,1023
1254,9,17:00:00,47.17847622,1023
1255,9,17:10:00,49.59788526,1023
1256,9,17:20:00,52.01721023,1023
1257,9,17:30:00,54.43670333,1023
1258,9,17:40:00,56.85611237,1023
1259,9,17:50:00,59.27552141,1023
1260,9,18:00:00,61.69493044,893
1261,9,18:10:00,64.11433948,878
1262,9,18:20:00,66.53374852,862
1263,9,18:30:00,68.95315755,846
1264,9,18:40:00,71.37256659,829
1265,9,18:50:00,73.79197563,812
1266,9,19:00:00,76.21138466,795
1267,9,19:10:00,78.6307937,777
1268,9,19:20:00,81.05020274,759
1269,9,19:30:00,83.46961177,740
1270,9,19:40:00,85.88902081,721
1271,9,19:50:00,88.30808483,702
1272,9,20:00:00,90.72783889,682
1273,9,20:10:00,93.14724792,662
1274,9,20:20:00,95.56665696,642
1275,9,20:30:00,97.986066,621
1276,9,20:40:00,100.405475,601
1277,9,20:50:00,102.8248841,580
1278,9,21:00:00,105.2403107,559
1279,9,21:10:00,107.6637021,538
1280,9,21:20:00,110.0831112,516
1281,9,21:30:00,112.5025202,495
1282,9,21:40:00,114.9219293,474
1283,9,21:50:00,117.3413383,452
1284,9,22:00:00,119.7607473,431
1285,9,22:10:00,122.1801564,0
1286,9,22:20:00,124.5995654,0
1287,9,22:30:00,127.0189744,0
1288,9,22:40:00,129.4383835,0
1289,9,22:50:00,131.8577925,0
1290,9,23:00:00,134.2772016,0
1291,9,23:10:00,136.6966106,0
1292,9,23:20:00,139.1160196,0
1293,9,23:30:00,141.5354287,0
1294,9,23:40:00,143.9548377,0
1295,9,23:50:00,146.3742467,0
1296,10,00:00:00,156.9361055,0
1297,10,00:10:00,159.5871278,0
1298,10,00:20:00,162.2381502,0
1299,10,00:30:00,164.8891725,0
1300,10,00:40:00,167.5401949,0
1301,10,00:50:00,170.1912173,0
1302,10,01:00:00,172.8422396,0
1303,10,01:10:00,175.493262,0
1304,10,01:20:00,178.1442843,0
1305,10,01:30:00,180.7953067,650
1306,10,01:40:00,183.4463291,650
1307,10,01:50:00,186.0973514,650
1308,10,02:00:00,188.7483738,650
1309,10,02:10:00,191.3993962,650
1310,10,02:20:00,194.0504185,650
1311,10,02:30:00,196.7014409,650
1312,10,02:40:00,199.3524632,650
1313,10,02:50:00,202.0034856,650
1314,10,03:00:00,204.654508,650
1315,10,03:10:00,207.3055303,650
1316,10,03:20:00,209.9565527,650
1317,10,03:30:00,212.6075751,650
1318,10,03:40:00,215.2585974,650
1319,10,03:50:00,217.9096198,650
1320,10,04:00:00,220.5606421,650
1321,10,04:10:00,223.2116645,650
1322,10,04:20:00,225.8626869,650
1323,10,04:30:00,228.5137092,650
1324,10,04:40:00,231.1647316,650
1325,10,04:50:00,233.8157539,650
1326,10,05:00:00,236.4667763,650
1327,10,05:10:00,239.1177987,650
1328,10,05:20:00,241.765021,650
1329,10,05:30:00,244.4198434,650
1330,10,05:40:00,247.0708658,650
1331,10,05:50:00,249.7218881,650
1332,10,06:00:00,252.3729105,650
1333,10,06:10:00,255.0239328,650
1334,10,06:20:00,257.6749552,650
1335,10,06:30:00,260.3259776,650
1336,10,06:40:00,262.9769999,650
1337,10,06:50:00,265.6280223,650
1338,10,07:00:00,268.2650235,650
1339,10,07:10:00,270.930067,650
1340,10,07:20:00,273.5810894,650
1341,10,07:30:00,276.2321117,650
1342,10,07:40:00,278.8831341,650
1343,10,07:50:00,281.5341565,650
1344,10,08:00:00,284.1851788,650
1345,10,08:10:00,286.8362012,650
1346,10,08:20:00,289.4872235,650
1347,10,08:30:00,292.1382459,650
1348,10,08:40:00,294.7892683,650
1349,10,08:50:00,297.4402906,650
1350,10,09:00:00,300.091313,650
1351,10,09:10:00,302.7423354,650
1352,10,09:20:00,305.3933577,650
1353,10,09:30:00,308.0443801,650
1354,10,09:40:00,310.6954024,650
1355,10,09:50:00,313.3464248,650
1356,10,10:00:00,315.9974472,650
1357,10,10:10:00,318.6484695,650
1358,10,10:20:00,321.2994919,650
1359,10,10:30:00,323.9505142,650
1360,10,10:40:00,326.6015366,650
1361,10,10:50:00,329.252559,650
1362,10,11:00:00,331.9035813,650
1363,10,11:10:00,334.5546037,650
1364,10,11:20:00,337.2056261,650
1365,10,11:30:00,339.8566484,650
1366,10,11:40:00,342.5076708,650
1367,10,11:50:00,345.1586931,650
1368,10,12:00:00,33.93308623,650
1369,10,12:10:00,31.28206387,650
1370,10,12:20:00,28.63104151,650
1371,10,12:30:00,25.98001915,650
1372,10,12:40:00,23.32899678,650
1373,10,12:50:00,20.67797442,650
1374,10,13:00:00,18.02695206,650
1375,10,13:10:00,15.3759297,650
1376,10,13:20:00,12.72490734,650
1377,10,13:30:00,10.07388498,650
1378,10,13:40:00,7.422862613,650
1379,10,13:50:00,4.771840251,650
1380,10,14:00:00,2.120817889,650
1381,10,14:10:00,0.530204472,1023
1382,10,14:20:00,3.181226834,1023
1383,10,14:30:00,5.832249196,1023
1384,10,14:40:00,8.483271558,1023
1385,10,14:50:00,11.13039198,1023
1386,10,15:00:00,13.78531628,1023
1387,10,15:10:00,16.43633864,1023
1388,10,15:20:00,19.08736101,1023
1389,10,15:30:00,21.73838337,1023
1390,10,15:40:00,24.38940573,1023
1391,10,15:50:00,27.04042809,1023
1392,10,16:00:00,29.69145045,1023
1393,10,16:10:00,32.34247281,1023
1394,10,16:20:00,34.99349518,1023
1395,10,16:30:00,37.64451754,1023
1396,10,16:40:00,40.2955399,1023
1397,10,16:50:00,42.94656226,1023
1398,10,17:00:00,45.59758462,1023
1399,10,17:10:00,48.24860699,1023
1400,10,17:20:00,50.89962935,1023
1401,10,17:30:00,53.55065171,1023
1402,10,17:40:00,56.20167407,1023
1403,10,17:50:00,58.85269643,1023
1404,10,18:00:00,61.5037188,894
1405,10,18:10:00,64.15474116,878
1406,10,18:20:00,66.80576352,860
1407,10,18:30:00,69.45678588,843
1408,10,18:40:00,72.10780824,824
1409,10,18:50:00,74.7588306,805
1410,10,19:00:00,77.40985297,786
1411,10,19:10:00,80.06087533,766
1412,10,19:20:00,82.71189769,746
1413,10,19:30:00,85.36292005,725
1414,10,19:40:00,88.01394241,704
1415,10,19:50:00,90.66496478,682
1416,10,20:00:00,93.31598714,661
1417,10,20:10:00,95.9670095,638
1418,10,20:20:00,98.61803186,616
1419,10,20:30:00,101.2690542,593
1420,10,20:40:00,103.9200766,570
1421,10,20:50:00,106.5650989,547
1422,10,21:00:00,109.2221213,524
1423,10,21:10:00,111.8731437,501
1424,10,21:20:00,114.524166,477
1425,10,21:30:00,117.1751884,454
1426,10,21:40:00,119.8262108,431
1427,10,21:50:00,122.4772331,0
1428,10,22:00:00,125.1282555,0
1429,10,22:10:00,127.7792778,0
1430,10,22:20:00,130.4303002,0
1431,10,22:30:00,133.0813226,0
1432,10,22:40:00,135.7323449,0
1433,10,22:50:00,138.3833673,0
1434,10,23:00:00,141.0343897,0
1435,10,23:10:00,143.685412,0
1436,10,23:20:00,146.3364344,0
1437,10,23:30:00,148.9874567,0
1438,10,23:40:00,151.6384791,0
1439,10,23:50:00,154.2895015,0
1440,11,00:00:00,163.715232,0
1441,11,00:10:00,166.6232263,0
1442,11,00:20:00,169.5312205,0
1443,11,00:30:00,172.4392148,0
1444,11,00:40:00,175.3472091,0
1445,11,00:50:00,178.2552034,0
1446,11,01:00:00,181.1631977,650
1447,11,01:10:00,184.071192,650
1448,11,01:20:00,186.9791863,650
1449,11,01:30:00,189.8871806,650
1450,11,01:40:00,192.7951749,650
1451,11,01:50:00,195.7031692,650
1452,11,02:00:00,198.6111635,650
1453,11,02:10:00,201.5191578,650
1454,11,02:20:00,204.4271521,650
1455,11,02:30:00,207.3351463,650
1456,11,02:40:00,210.2431406,650
1457,11,02:50:00,213.1511349,650
1458,11,03:00:00,216.0591292,650
1459,11,03:10:00,218.9671235,650
1460,11,03:20:00,221.8751178,650
1461,11,03:30:00,224.7831121,650
1462,11,03:40:00,227.6911064,650
1463,11,03:50:00,230.5991007,650
1464,11,04:00:00,233.507095,650
1465,11,04:10:00,236.4150893,650
1466,11,04:20:00,239.3230836,650
1467,11,04:30:00,242.2310778,650
1468,11,04:40:00,245.1390721,650
1469,11,04:50:00,248.0470664,650
1470,11,05:00:00,250.9550607,650
1471,11,05:10:00,253.863055,650
1472,11,05:20:00,256.7650493,650
1473,11,05:30:00,259.6650234,650
1474,11,05:40:00,262.5870379,650
1475,11,05:50:00,265.4950322,650
1476,11,06:00:00,268.4030265,650
1477,11,06:10:00,271.3110208,650
1478,11,06:20:00,274.2190151,650
1479,11,06:30:00,277.1270093,650
1480,11,06:40:00,280.0350036,650
1481,11,06:50:00,282.9097927,650
1482,11,07:00:00,285.8509922,650
1483,11,07:10:00,288.7589865,650
1484,11,07:20:00,291.6669808,650
1485,11,07:30:00,294.5749751,650
1486,11,07:40:00,297.4829694,650
1487,11,07:50:00,300.3909637,650
1488,11,08:00:00,303.298958,650
1489,11,08:10:00,306.2069523,650
1490,11,08:20:00,309.1149466,650
1491,11,08:30:00,312.0229408,650
1492,11,08:40:00,314.9309351,650
1493,11,08:50:00,317.8389294,650
1494,11,09:00:00,320.7469237,650
1495,11,09:10:00,323.654918,650
1496,11,09:20:00,326.5629123,650
1497,11,09:30:00,329.4709066,650
1498,11,09:40:00,332.3789009,650
1499,11,09:50:00,335.2868952,650
1500,11,10:00:00,338.1948895,650
1501,11,10:10:00,341.1028838,650
1502,11,10:20:00,344.0108781,650
1503,11,10:30:00,346.9188723,650
1504,11,10:40:00,349.8268666,650
1505,11,10:50:00,352.7348609,650
1506,11,11:00:00,355.6428552,650
1507,11,11:10:00,358.5508495,650
1508,11,11:20:00,361.4588438,650
1509,11,11:30:00,364.3668381,650
1510,11,11:40:00,367.2748324,650
1511,11,11:50:00,370.1828267,650
1512,11,12:00:00,45.65551038,650
1513,11,12:10:00,42.74751609,650
1514,11,12:20:00,39.8395218,650
